72.301,128.97,0.34196,35.54,47.704,14.656,41.109,60,60,20
72.179,130.19,0.32731,35.467,47.631,14.729,41.109,60,60,20
71.812,128.72,0.31632,35.467,47.557,14.656,41.182,60,60,20
71.69,132.14,0.34807,35.467,47.557,14.729,40.962,60,60,20
71.446,126.28,0.35173,35.467,47.631,14.656,41.182,60,60,20
71.446,130.68,0.33586,35.467,47.557,14.656,41.182,60,60,20
71.324,131.9,0.32853,35.54,47.631,14.656,41.182,60,60,20
70.957,124.82,0.31387,35.467,47.557,14.656,41.109,60,60,20
70.713,133.37,0.3615,35.54,47.704,14.656,41.109,60,60,20
70.469,132.39,0.34929,35.467,47.557,14.656,41.109,60,60,20
70.469,126.53,0.33341,35.393,47.484,14.656,41.182,60,60,20
70.225,136.05,0.3212,35.393,47.411,14.729,41.036,60,60,20
70.103,126.53,0.32731,35.467,47.411,14.656,40.962,60,60,20
69.98,132.88,0.3615,35.393,47.338,14.802,41.182,60,60,20
69.858,131.17,0.34563,35.467,47.338,14.656,41.036,60,60,20
69.736,126.77,0.33341,35.393,47.411,14.729,40.962,60,60,20
69.492,132.88,0.32242,35.467,47.411,14.656,41.036,60,60,20
69.248,132.39,0.31143,35.467,47.484,14.656,41.036,60,60,20
69.003,121.4,0.35662,35.393,47.411,14.729,40.962,60,60,20
69.126,131.41,0.34685,35.393,47.411,14.729,41.036,60,60,20
68.759,130.19,0.33464,35.393,47.411,14.802,40.962,60,60,20
68.759,130.19,0.31876,35.393,47.264,14.582,40.962,60,60,20
68.393,131.66,0.32364,35.467,47.264,14.802,40.962,60,60,20
68.271,127.99,0.3554,35.393,47.191,14.582,41.036,60,60,20
68.149,127.75,0.34441,35.393,47.191,14.729,41.036,60,60,20
67.904,132.88,0.32975,35.393,47.264,14.582,40.962,60,60,20
67.904,127.75,0.31998,35.393,47.338,14.729,40.889,60,60,20
67.538,134.83,0.33708,35.393,47.264,14.729,40.889,60,60,20
67.416,130.92,0.35418,35.393,47.338,14.729,41.036,60,60,20
67.294,133.12,0.33952,35.32,47.191,14.729,41.036,60,60,20
67.171,132.63,0.32731,35.393,47.264,14.729,40.743,60,60,20
66.805,131.9,0.31632,35.32,47.118,14.729,40.669,60,60,20
66.805,132.14,0.35173,35.393,47.118,14.729,40.669,60,60,20
66.561,131.66,0.34929,35.393,47.118,14.729,40.743,60,60,20
66.439,129.95,0.33952,35.393,47.191,14.802,40.743,60,60,20
66.194,132.63,0.32487,35.247,47.191,14.656,40.743,60,60,20
65.95,132.39,0.3151,35.247,47.191,14.656,40.596,60,60,20
65.95,130.68,0.36028,35.32,47.118,14.729,40.523,60,60,20
65.706,134.83,0.34563,35.247,47.191,14.802,40.669,60,60,20
65.584,130.68,0.33586,35.247,47.044,14.582,40.743,60,60,20
65.462,130.19,0.32242,35.247,47.118,14.729,40.449,60,60,20
65.34,130.68,0.31143,35.247,47.118,14.656,40.523,60,60,20
65.095,129.95,0.34685,35.247,47.191,14.729,40.303,60,60,20
64.851,137.03,0.34441,35.247,47.118,14.729,40.596,60,60,20
64.729,132.39,0.33219,35.32,47.044,14.729,40.596,60,60,20
64.362,125.79,0.31998,35.247,47.044,14.802,40.669,60,60,20
64.485,132.14,0.32364,35.32,47.118,14.729,40.449,60,60,20
64.24,129.46,0.3554,35.247,47.044,14.729,40.523,60,60,20
64.118,131.17,0.34441,35.247,46.971,14.656,40.596,60,60,20
63.874,141.67,0.33219,35.247,47.044,14.802,40.523,60,60,20
63.752,144.11,0.31998,35.173,46.898,14.729,40.596,60,60,20
63.508,140.45,0.33708,35.1,46.898,14.802,40.449,60,60,20
63.385,130.68,0.35296,35.1,46.898,14.656,40.449,60,60,20
63.263,134.1,0.34074,35.1,47.044,14.802,40.449,60,60,20
63.141,135.32,0.32975,35.1,47.044,14.802,40.523,60,60,20
62.897,129.7,0.31754,35.173,47.044,14.729,40.376,60,60,20
62.653,132.88,0.34929,35.173,46.898,14.656,40.303,60,60,20
62.653,136.54,0.35418,35.1,46.898,14.729,40.376,60,60,20
62.286,136.05,0.34196,35.247,46.971,14.802,40.523,60,60,20
